"","Rainfall","Evaporation","Sunshine","Air_Temperature","Wind_Speed","Relative_Humidity","Nitrogen.Oxide","Nitrogen.Dioxide","Nitrogen.Oxides","Carbon.Monoxide","Wind_Direction","PM_10","PM_2.5"
"1",0.4,4.4,6.5,28.2875,1.20416666666667,71.0625,0.00456695660867826,0.00961756648670266,0.0140074885022995,0.135702878588254,150.875,12.4938611688612,7.23453645953646
"2",0,5.8,1.3,26.4333333333333,1.3875,73.9416666666667,0.00731695660867826,0.0111175664867027,0.0182158218356329,0.123202878588254,149.916666666667,13.5095417532918,8.00246242092921
"3",4.8,4.6,9.9,26.625,1.66666666666667,68.0708333333333,0.00794195660867826,0.00978423315336933,0.0174658218356329,0.110702878588254,166.208333333333,8.02302783552784,3.04703645953646
"4",0,8.8,11.7,26.1583333333333,1.47083333333333,62.4666666666667,0.00756695660867826,0.010325899820036,0.0176324885022995,0.0815362119215874,151.375,13.2875,4.18333333333333
"5",0,9.6,9.7,26.6458333333333,1.49583333333333,61.9083333333333,0.00735862327534493,0.00795089982003599,0.0151324885022995,0.0648695452549208,120,11.9166666666667,3.67916666666667
"6",0,9.2,8.52032967032967,27.325,1.33333333333333,57.3541666666667,0.0046502899420116,0.00678423315336933,0.0112574885022995,0.0648695452549208,104.583333333333,9.44484725109725,2.83601822976823
"7",2.46896551724138,8.4,13,27.4166666666667,1.5375,60.075,0.00535862327534493,0.00611756648670266,0.0112158218356329,0.0648695452549208,117.083333333333,9.95833333333333,3.65833333333333
"8",2.46896551724138,9.4,13.1,28.0875,1.75,58.8708333333333,0.00973362327534493,0.00690923315336933,0.0163824885022995,0.0732028785882541,177.166666666667,11.1845417532918,3.77472135597136
"9",0,11,11.7,28.4,1.73333333333333,56.8458333333333,0.0106919566086783,0.00761756648670266,0.0180491551689662,0.0898695452549207,124.833333333333,9.85416666666667,2.8125
"10",0,10,11.5,28.5791666666667,1.52083333333333,58.5375,0.0118586232753449,0.00953423315336933,0.0210908218356329,0.114869545254921,121.041666666667,12.0125,4.48333333333333
"11",0,7.4,10.2,28.725,1.375,58.9041666666667,0.00973362327534493,0.00845089982003599,0.0178824885022995,0.0982028785882541,87.25,11.5563611688612,4.47620312620313
"12",2.46896551724138,8.4,10.3,29.0708333333333,1.48333333333333,59.975,0.00885862327534493,0.00924256648670266,0.0178408218356329,0.102369545254921,129.666666666667,11.525,4.42083333333333
"13",0,9.6,11.2,30.1166666666667,1.60416666666667,63.3375,0.00494195660867826,0.00849256648670266,0.0130074885022995,0.110702878588254,104.083333333333,21.0291666666667,8.65
"14",0.2,10.2,11.9,29.9875,6.45120532478926,48.6208333333333,0.00581695660867826,0.00974256648670266,0.0151741551689662,0.0940362119215874,184.875,20.2573472510973,7.3276848964349
"15",0,15.8,12.4,24.7625,1.7875,44.1625,0.0119419566086783,0.0109092331533693,0.0227574885022995,0.0857028785882541,175.208333333333,17.1166666666667,6.30833333333333
"16",2.46896551724138,11,13,24.9083333333333,2.36666666666667,47.0791666666667,0.0143169566086783,0.0118675664867027,0.0258408218356329,0.0898695452549207,180.791666666667,22.8083333333333,7.79166666666667
"17",0,10.8,12.8,24.8875,1.67083333333333,49.1875,0.0103169566086783,0.00990923315336933,0.0200491551689662,0.0940362119215874,160.75,18.2166666666667,4.95416666666667
"18",0,10.6,12.7,25.5916666666667,1.52916666666667,53.4416666666667,0.0101086232753449,0.0117425664867027,0.0215074885022995,0.110702878588254,143,25.6375,8.30416666666667
"19",0,8.8,12.2,25.9,1.4,54.9083333333333,0.0124419566086783,0.0142425664867027,0.0263408218356329,0.119036211921587,143.208333333333,20.5541666666667,6.76666666666667
"20",0,8.4,12.1,26.375,1.74166666666667,57.0375,0.0071502899420116,0.00853423315336933,0.0153408218356329,0.0815362119215874,160.708333333333,13.2583333333333,3.63333333333333
"21",0,10.2,5.7,26.3375,1.675,62.1791666666667,0.00410862327534493,0.00457589982003599,0.00850748850229954,0.0482028785882541,134.958333333333,7.77916666666667,1.4375
"22",0,6.8,13,27.025,1.42083333333333,61.6375,0.0134836232753449,0.00920089982003599,0.0224241551689662,0.110702878588254,124.208333333333,10.6031805844306,3.29435156310156
"23",0,8.6,12.1,27.3125,1.55833333333333,62.4833333333333,0.0147350729854029,0.0106220655868826,0.0250865976804639,0.148775302431429,127.875,11.6389307576808,4.61879427504427
"24",0,7.8,10,27.4333333333333,1.72916666666667,68.1291666666667,0.0139002899420116,0.00765923315336933,0.0213824885022995,0.148202878588254,104.875,12.4208333333333,4.875
"25",8.6,8.6,11.5,28.2333333333333,1.69166666666667,69.5291666666667,0.0119836232753449,0.00745089982003599,0.0192158218356329,0.164869545254921,97.0833333333333,11.6916666666667,5.15416666666667
"26",2.46896551724138,7.8,12.1,28.5375,1.70833333333333,65.3833333333333,0.0056502899420116,0.00390923315336933,0.00921582183563287,0.0982028785882541,112.791666666667,8.8125,4.8875
"27",0,8.8,12.7,28.6875,1.85416666666667,64.4208333333333,0.00569195660867826,0.00290923315336933,0.00842415516896621,0.0982028785882541,116.083333333333,9.86666666666667,3.43333333333333
"28",2.4,9,10.6,26.8291666666667,1.775,69.9208333333333,0.0075252899420116,0.00507589982003599,0.0124241551689662,0.106536211921587,152.125,11.85,3.57916666666667
"29",7.8,9,8.9,26.675,1.9625,67.525,0.0166919566086783,0.010075899820036,0.0264241551689662,0.152369545254921,164.833333333333,18.3375,5.90833333333333
"30",1.6,9,9.9,27.5041666666667,1.93333333333333,64.4125,0.0157752899420116,0.00928423315336933,0.0249241551689662,0.139869545254921,160.416666666667,14.4291666666667,4.19583333333333
"31",0,9,11.3,28.2666666666667,1.5375,66.7916666666667,0.0122752899420116,0.00953423315336933,0.0215908218356329,0.131536211921587,184.833333333333,14.4333333333333,5.725
"32",4.2,8.4,0.2,23.125,2.475,70.0375,0.0183586232753449,0.0131592331533693,0.0311741551689662,0.127369545254921,178.166666666667,10.7708333333333,3.78333333333333
"33",11.2,4,0,19.9791666666667,1.7,85.9458333333333,1.00755802156653,0.0139925664867027,0.0423408218356329,0.223202878588254,206.208333333333,7.0375,4.24583333333333
"34",6.2,2,0,19.9166666666667,1.55,84.7583333333333,0.0197752899420116,0.00990923315336933,0.0292991551689662,0.185702878588254,219.791666666667,8.28136116886117,3.89703645953646
"35",7.2,1.6,11.2,23.1333333333333,2.37916666666667,68.6625,0.0092752899420116,0.00603423315336933,0.0149658218356329,0.0898695452549207,172.333333333333,6.65416666666667,1.2
"36",1,7.4,10.4,24.5833333333333,2.1,59.8041666666667,0.0191919566086783,0.00986756648670266,0.0289658218356329,0.127369545254921,179.458333333333,10.2,2.29583333333333
"37",2.46896551724138,8.6,12.1,24.625,2.05,58.9916666666667,0.0181919566086783,0.00895089982003599,0.0268824885022995,0.144036211921587,177.958333333333,8.875,2.40833333333333
"38",2.46896551724138,9.4,9.4,24.8041666666667,2.01666666666667,53.3083333333333,0.0185252899420116,0.011325899820036,0.0295908218356329,0.139869545254921,177.458333333333,13.2021945021945,3.44286979286979
"39",0,9.8,11.1,24.5291666666667,2.15,58.5708333333333,0.0171502899420116,0.0102842331533693,0.0271324885022995,0.135702878588254,168.416666666667,10.25,2.21666666666667
"40",0,9,12.6,25.3166666666667,1.45,60.3791666666667,0.0131919566086783,0.0103675664867027,0.0231741551689662,0.156536211921587,163.833333333333,10.6916666666667,3.51666666666667
"41",0,8,11.7,26.7958333333333,1.4375,63.1583333333333,0.00973362327534493,0.0102842331533693,0.0197574885022995,0.177369545254921,160.291666666667,12.7906805844306,4.8901848964349
"42",1,6.2,11.4,27.8083333333333,1.45416666666667,66.4041666666667,0.0040252899420116,0.00882589982003599,0.0126324885022995,0.160702878588254,151.25,15.1708333333333,5.80833333333333
"43",6.6,9.2,12.2,28.5916666666667,1.675,66.3958333333333,0.0092752899420116,0.0131175664867027,0.0220074885022995,0.202369545254921,112.916666666667,18.0541666666667,6.90416666666667
"44",0,7.2,6.5,28.5875,1.70416666666667,73.9458333333333,0.00831695660867826,0.00965923315336933,0.0178824885022995,0.181536211921587,107.541666666667,20.0083333333333,6.75
"45",13,8.4,11.6,28.6083333333333,1.70416666666667,71.9125,0.0124002899420116,0.0132425664867027,0.0253408218356329,0.227369545254921,138.458333333333,19.1208333333333,7.46666666666667
"46",0,6.2,8.6,30.1125,1.57083333333333,69.1375,0.0125669566086783,0.0142425664867027,0.0266324885022995,0.244036211921587,152.666666666667,21.4875,10.1041666666667
"47",0,7.2,8,28.9458333333333,1.52916666666667,72.475,0.0101919566086783,0.011700899820036,0.0216741551689662,0.214869545254921,108.625,19.1,7.3875
"48",17,7.6,11,27.4458333333333,1.55416666666667,69.8708333333333,0.0074002899420116,0.00707589982003599,0.0142991551689662,0.139869545254921,154.083333333333,12.6083333333333,5.32916666666667
"49",0,8.6,11.6,27.6291666666667,1.4625,64.2,0.0062752899420116,0.00657589982003599,0.0124658218356329,0.123202878588254,164.083333333333,14.3823472510973,5.1901848964349
"50",2.46896551724138,9,11.3,27.5916666666667,1.47916666666667,60.0833333333333,0.0119419566086783,0.0104925664867027,0.0222574885022995,0.164869545254921,176.416666666667,14.5,4.67916666666667
"51",2.46896551724138,9.8,6.4,26.7291666666667,2.42083333333333,59.5583333333333,0.0174836232753449,0.010575899820036,0.0278824885022995,0.160702878588254,165.708333333333,14.4791666666667,3.30416666666667
"52",2.46896551724138,11,1.2,24.9625,7.10953865812259,65.6708333333333,0.0124419566086783,0.00903423315336933,0.0212574885022995,0.123202878588254,146.75,14.6365139177639,3.01101822976823
"53",0.2,8.2,0,23.9333333333333,2.33333333333333,74.225,0.0144419566086783,0.00949256648670266,0.0237574885022995,0.127369545254921,147.208333333333,8.76151391776392,2.1776848964349
"54",62.8,11.4,0.1,24.0666666666667,1.57916666666667,88.2791666666667,0.00960862327534493,0.00653423315336933,0.0160074885022995,0.160702878588254,89.1666666666667,5.7875,2.34166666666667
"55",135.8,11.4,0,25.3041666666667,1.06666666666667,84.4291666666667,0.0113169566086783,0.00686756648670266,0.0180074885022995,0.185702878588254,79.5416666666667,6.1875,3.67916666666667
"56",19,4.8,7.8,27.5875,1.31666666666667,76.8083333333333,0.00610862327534493,0.00578423315336933,0.0116324885022995,0.173202878588254,89.0833333333333,6.60416666666667,3.0375
"57",2.46896551724138,2.8,12,28.1791666666667,1.38333333333333,73.3041666666667,0.0117336232753449,0.00949256648670266,0.0211741551689662,0.214869545254921,136.208333333333,7.40416666666667,2.82083333333333
"58",2.46896551724138,7.6,1.5,24.7916666666667,2.1375,69.7625,0.0169419566086783,0.0120342331533693,0.0287158218356329,0.164869545254921,179.875,7.05833333333333,1.73333333333333
"59",0.2,5.6,11.9,25.6583333333333,1.4875,63.6041666666667,0.0140252899420116,0.011200899820036,0.0251324885022995,0.185702878588254,156.25,11.1083333333333,2.39166666666667
"60",2.46896551724138,6,11.8,28.5416666666667,1.45,65.0416666666667,0.0142842031593681,0.0150610327934413,0.0290641321735653,0.169608635764762,194.583333333333,16.5367362554863,5.81342448217448
"61",2.46896551724138,7.4,3.4,27.1625,1.68333333333333,68.3375,0.00535862327534493,0.00957589982003599,0.0146324885022995,0.0440362119215874,112.375,24.1875,3.49166666666667
"62",0.8,4,8,27.6333333333333,1.1875,73.6541666666667,0.0055252899420116,0.00957589982003599,0.0147991551689662,0.0857028785882541,100.125,17.8375,5.59583333333333
"63",0.2,5.4,9.7,29.1333333333333,1.00416666666667,66.7375,0.0050252899420116,0.0120342331533693,0.0169658218356329,0.102369545254921,201.333333333333,10.3708333333333,5.67916666666667
"64",2.4,5.8,0.3,26.4916666666667,1.15833333333333,77.6833333333333,0.00906695660867827,0.0131175664867027,0.0220074885022995,0.106536211921587,152.666666666667,8.07916666666667,4.72916666666667
"65",57.4,4.4,0,21.5458333333333,1.75833333333333,86.2166666666667,0.0249419566086783,0.0152425664867027,0.0399658218356329,0.160702878588254,204.083333333333,6.79583333333333,3.10416666666667
"66",11,3.6,1.1,22.5875,5.76513092649807,74.9708333333333,0.0184836232753449,0.0115342331533693,0.0297991551689662,0.0648695452549208,179.875,13.1125,2.975
"67",5.8,1.8,2.7,23.0041666666667,6.61370532478926,67.0291666666667,0.0198169566086783,0.012575899820036,0.0320908218356329,0.0690362119215874,175.166666666667,11.9291666666667,2.18333333333333
"68",1.6,4.4,6.6,23.675,6.62620532478926,64.3666666666667,0.0196086232753449,0.0122425664867027,0.0316741551689662,0.0732028785882541,179.125,9.86666666666667,2.08333333333333
"69",0.6,6.6,4.4,22.6291666666667,2.14583333333333,71.6166666666667,0.0115669566086783,0.00965923315336933,0.0209658218356329,0.0523695452549208,184.708333333333,8.54166666666667,2.41666666666667
"70",2.8,4.6,3.2,21.875,1.76666666666667,76.4958333333333,0.0116086232753449,0.00978423315336933,0.0212574885022995,0.0648695452549208,200.458333333333,6.2125,1.1625
"71",2.2,4.2,9,23.8583333333333,1.57083333333333,66.8541666666667,0.0142752899420116,0.0117842331533693,0.0257991551689662,0.0773695452549207,181.625,10.9541666666667,2.75833333333333
"72",0,5.4,3.7,23.8208333333333,1.85416666666667,71.8,0.0178169566086783,0.0118675664867027,0.0294658218356329,0.0815362119215874,178.083333333333,9.6,3.05833333333333
"73",5.8,4.2,9.5,24.6291666666667,5.62763092649807,68.5291666666667,0.0196919566086783,0.012200899820036,0.0315908218356329,0.0857028785882541,174.958333333333,10.7416666666667,2.53333333333333
"74",0.4,6.2,8.1,24.9458333333333,1.7875,65.0458333333333,0.0167752899420116,0.0146175664867027,0.0310908218356329,0.106536211921587,177,14.3125,4.58333333333333
"75",0,6,11.3,25.2416666666667,1.28333333333333,65.8208333333333,0.0132336232753449,0.0127425664867027,0.0256741551689662,0.0982028785882541,177.375,13.5583333333333,4.3625
"76",0,7,11.3,26.3708333333333,1.29583333333333,65.55,0.0069002899420116,0.00911756648670266,0.0157574885022995,0.0482028785882541,162.875,12.5708333333333,3.86666666666667
"77",0,6.2,8,26.45,1.29166666666667,72.3916666666667,0.00581695660867826,0.00711756648670266,0.0126741551689662,0.0565362119215874,146.083333333333,8.37083333333333,3.17083333333333
"78",0,4.4,9.9,27.1166666666667,1.19583333333333,72.3,0.0151086232753449,0.00828423315336933,0.0231324885022995,0.0815362119215874,148.541666666667,7.43333333333333,3.36666666666667
"79",0.2,7,10.1,26.4625,1.575,66.5,0.0150252899420116,0.0106592331533693,0.0254658218356329,0.0690362119215874,139.958333333333,11.7646945021945,3.93036979286979
"80",13.6,7.2,0.5,23.8625,2.00833333333333,78.1291666666667,0.0186502899420116,0.0107425664867027,0.0291741551689662,0.0898695452549207,160.708333333333,9.7125,1.4875
"81",28,7.2,8.3,23.9166666666667,2.12916666666667,75.875,0.0210669566086783,0.0113675664867027,0.0320491551689662,0.0898695452549207,165.458333333333,10.7416666666667,3.15
"82",6,6,8.2,24.2875,1.59166666666667,73.1333333333333,0.0181502899420116,0.010575899820036,0.0284658218356329,0.106536211921587,173.041666666667,11.6083333333333,2.425
"83",0.2,4.6,6.3,24.7041666666667,1.35833333333333,69.55,0.0107336232753449,0.00836756648670266,0.0187991551689662,0.0773695452549207,157.916666666667,13.6448472510973,3.36935156310156
"84",0.2,4,5.6,24.2291666666667,1.25833333333333,75.8166666666667,0.0081502899420116,0.00824256648670266,0.0162158218356329,0.0732028785882541,147.041666666667,11.3,2.81666666666667
"85",1,3.4,5.5,26.0833333333333,1.0625,78.6625,0.0169002899420116,0.0122842331533693,0.0290491551689662,0.144036211921587,138.25,12.6323472510973,5.31101822976823
"86",0.2,3.8,1,25.7625,1.6,78.9666666666667,0.0225252899420116,0.0134092331533693,0.0356741551689662,0.152369545254921,166.25,14.1291666666667,5.9
"87",1.2,8.4,10.7,25.9333333333333,2.34583333333333,66.4583333333333,0.0166919566086783,0.0143675664867027,0.0307158218356329,1.09677727687944,185.666666666667,10.3833333333333,3.175
"88",2,6.8,6.7,24.6791666666667,1.85,77.6416666666667,0.0181502899420116,0.0119092331533693,0.0297574885022995,0.106536211921587,171.5,11.025,3.02083333333333
"89",1,3.6,8.7,25.0458333333333,1.50416666666667,77.9458333333333,0.0072752899420116,0.00699256648670266,0.0139658218356329,0.0398695452549208,175.791666666667,12.2583333333333,2.37083333333333
"90",0.4,6,9.9,25.2958333333333,1.82083333333333,71.3583333333333,0.00885862327534493,0.00745089982003599,0.0160491551689662,0.0482028785882541,175.791666666667,11.5541666666667,2.42916666666667
"91",0,6.6,9.3,24.775,1.49583333333333,73.6333333333333,0.0057752899420116,0.00599256648670266,0.0116324885022995,0.0440362119215874,156.041666666667,9.31666666666667,2.00416666666667
"92",0.4,6,10.6,25.2625,1.52083333333333,72.3958333333333,0.00531695660867826,0.00603423315336933,0.0111741551689662,0.0523695452549208,143.833333333333,11.0416666666667,3.00833333333333
"93",0,6,8.9,24.1666666666667,1.70416666666667,70.45,1.97774995635042,0.013053599280144,0.0324049540091982,0.134478181019683,173.791666666667,12.3095417532918,3.83722135597136
"94",4.2,6.4,1,22.8208333333333,2.04166666666667,77.3791666666667,1.00005802156653,0.0131175664867027,0.0338824885022995,0.106536211921587,164.333333333333,9.19583333333333,2.2125
"95",3.2,4.4,9.4,23.2458333333333,1.77916666666667,72.2,1.98229908652438,0.014075899820036,0.0383824885022995,0.131536211921587,186.291666666667,12.4541666666667,2.33333333333333
"96",1.8,6.2,8.5,23.4958333333333,1.81666666666667,68.3583333333333,0.0187752899420116,0.0126175664867027,0.0310908218356329,0.0982028785882541,179.708333333333,11.2958333333333,2.40833333333333
"97",3.2,5,10.7,23.8833333333333,1.59166666666667,68.0916666666667,0.0101502899420116,0.0107842331533693,0.0208408218356329,0.0773695452549207,177.875,10.7291666666667,2.88333333333333
"98",2.4,5.8,10,23.2916666666667,1.34583333333333,69.9666666666667,0.00819195660867826,0.00953423315336933,0.0174658218356329,0.102369545254921,180.25,8.74166666666667,2.52916666666667
"99",0,5.4,9.7,23.9625,1.05416666666667,68.6416666666667,0.0191919566086783,0.0170342331533693,0.0358824885022995,0.173202878588254,166.958333333333,13.8,4.2875
"100",0,0.4,10.3,24,2.02083333333333,68.825,0.0193169566086783,0.0169925664867027,0.0361741551689662,0.144036211921587,179.875,17.15,5.15833333333333
"101",0.2,6.2,10.6,23.7541666666667,1.56666666666667,61.8333333333333,0.99518302156653,0.0159925664867027,1.00937355346015,0.110702878588254,149.541666666667,15.7333333333333,2.67916666666667
"102",0,7.2,3.5,22.9583333333333,1.275,66.6708333333333,0.0201502899420116,0.0177425664867027,0.0376741551689662,0.164869545254921,133.458333333333,17.7791666666667,3.39583333333333
"103",0.6,4.2,9.4,24.0916666666667,1.38333333333333,66.5333333333333,0.99580802156653,0.0149925664867027,0.0313824885022995,0.131536211921587,151.041666666667,17.4985743982912,3.32083333333333
"104",0,5,3.7,24.0125,0.841666666666667,73.5875,0.0126502899420116,0.0135342331533693,0.0260074885022995,0.144036211921587,159.583333333333,13.7041666666667,3.5
"105",0.2,3,10.6,25.6708333333333,1.05,72.0666666666667,0.993141354899863,0.012950899820036,0.0272574885022995,1.14677727687944,147.375,13.1,5.1125
"106",0,4,10.9,24.9791666666667,0.983333333333333,55.575,1.97938241985772,0.0226175664867027,1.02162355346015,0.223202878588254,193.083333333333,25.8708333333333,4.325
"107",0,5.2,10.6,24.4375,1.49583333333333,60.6041666666667,0.99693302156653,0.0184925664867027,1.01399855346015,0.152369545254921,188.708333333333,18.0041666666667,4.4
"108",5.2,7.6,0.6,22.0291666666667,1.67916666666667,72.625,0.0245252899420116,0.019575899820036,0.0439241551689662,0.181536211921587,198.916666666667,14,3.57083333333333
"109",1.2,5,7.1,23.0166666666667,1.3375,67,0.0172752899420116,0.0173675664867027,0.0344658218356329,0.152369545254921,175.791666666667,14.9041666666667,3.15833333333333
"110",0.2,5.8,3.8,21.8041666666667,1.2,78.5416666666667,0.0276502899420116,0.0211175664867027,0.0484241551689662,0.269036211921587,208.416666666667,12.8583333333333,4.76666666666667
"111",10,2.8,7.8,21.85,1.5,74.3666666666667,0.0140252899420116,0.0145342331533693,0.0283824885022995,0.181536211921587,195.958333333333,8.52916666666667,3.61666666666667
"112",0.2,3.8,9.8,21.7166666666667,2.10416666666667,68.4083333333333,0.0085252899420116,0.0112842331533693,0.0195074885022995,0.119036211921587,199.375,6.73333333333333,3.11666666666667
"113",0,5.8,8.9,21.625,1.5125,68.7625,0.0219002899420116,0.0172425664867027,0.0390908218356329,2.11618500850396,198.541666666667,9.14166666666667,2.9625
"114",1.4,3.2,9.1,22.025,1.39583333333333,62.0458333333333,0.0241086232753449,0.0184092331533693,0.0423824885022995,0.185702878588254,223.125,7.59166666666667,3.0375
"115",1.2,4,9.3,22.6416666666667,1.0625,69.0416666666667,0.0059002899420116,0.0113675664867027,0.0170908218356329,0.114869545254921,191.25,5.85416666666667,3.075
"116",0,5,10.5,23.675,1.02916666666667,70.1708333333333,1.97479908652438,0.0176175664867027,0.0346741551689662,0.181536211921587,184.25,9.4125,4.55
"117",0,4.6,8.8,22.7416666666667,1.86666666666667,63.6666666666667,0.0223586232753449,0.0196592331533693,0.0417991551689662,0.185702878588254,210,11.6583333333333,4.3
"118",0,5.6,7.8,20.5166666666667,2.13333333333333,64.9458333333333,0.0134002899420116,0.0134092331533693,0.0265908218356329,0.131536211921587,210.791666666667,7.21666666666667,1.69166666666667
"119",0.4,2.6,10.1,20.4083333333333,2,63.4333333333333,0.0079002899420116,0.0109092331533693,0.0185074885022995,0.114869545254921,199.5,7.28333333333333,1.79583333333333
